timestamp,fundingRate,return_around_funding,close,price_before,price_after,return_lag
2018-07-12 20:00:00,0.0001,0.0007288039517370226,6174.5,6174.5,6179.0,0.011919241060569297
2018-07-13 04:00:00,6.6e-05,-0.004647808317974178,6239.5,6239.5,6210.5,0.0007288039517370226
2018-07-13 12:00:00,2.8000000000000003e-05,-0.002323717948717996,6240.0,6240.0,6225.5,-0.004647808317974178
2018-07-13 20:00:00,-0.000229,0.01440362518206828,6179.0,6179.0,6268.0,-0.002323717948717996
2018-07-14 04:00:00,-0.00014,0.006762740520086963,6210.5,6210.5,6252.5,0.01440362518206828
2018-07-14 12:00:00,0.0001,0.018954300859368667,6225.5,6225.5,6343.5,0.006762740520086963
2018-07-14 20:00:00,0.0001,0.014837268666241243,6268.0,6268.0,6361.0,0.018954300859368667
2018-07-15 04:00:00,-0.000443,0.01647341063574581,6252.5,6252.5,6355.5,0.014837268666241243
2018-07-15 12:00:00,0.0001,0.043824387167967105,6343.5,6343.5,6621.5,0.01647341063574581
2018-07-15 20:00:00,-0.00056,0.04936330765602892,6361.0,6361.0,6675.0,0.043824387167967105
2018-07-16 04:00:00,-0.000763,0.05939737235465348,6355.5,6355.5,6733.0,0.04936330765602892
2018-07-16 12:00:00,-0.000206,0.009514460469682184,6621.5,6621.5,6684.5,0.05939737235465348
2018-07-16 20:00:00,-0.000117,0.09543071161048688,6675.0,6675.0,7312.0,0.009514460469682184
2018-07-17 04:00:00,0.0001,0.10990643101143616,6733.0,6733.0,7473.0,0.09543071161048688
2018-07-17 12:00:00,-2.4e-05,0.10973146832223812,6684.5,6684.5,7418.0,0.10990643101143616
2018-07-17 20:00:00,0.0001,0.011761487964988993,7312.0,7312.0,7398.0,0.10973146832223812
2018-07-18 04:00:00,0.0001,-0.01980463000133814,7473.0,7473.0,7325.0,0.011761487964988993
2018-07-18 12:00:00,0.000129,-0.00047182528983558125,7418.0,7418.0,7414.5,-0.01980463000133814
2018-07-18 20:00:00,0.000193,0.007299270072992803,7398.0,7398.0,7452.0,-0.00047182528983558125
2018-07-19 04:00:00,0.0001,0.018293515358361878,7325.0,7325.0,7459.0,0.007299270072992803
2018-07-19 12:00:00,0.0001,0.010182750016858755,7414.5,7414.5,7490.0,0.018293515358361878
2018-07-19 20:00:00,0.0001,-0.013821792807300004,7452.0,7452.0,7349.0,0.010182750016858755
2018-07-20 04:00:00,0.0001,-0.02413192116905749,7459.0,7459.0,7279.0,-0.013821792807300004
2018-07-20 12:00:00,0.0001,-0.02356475300400529,7490.0,7490.0,7313.5,-0.02413192116905749
2018-07-20 20:00:00,0.0001,0.009389032521431417,7349.0,7349.0,7418.0,-0.02356475300400529
2018-07-21 04:00:00,0.0001,0.019164720428630266,7279.0,7279.0,7418.5,0.009389032521431417
2018-07-21 12:00:00,0.0001,0.01791208039926162,7313.5,7313.5,7444.5,0.019164720428630266
2018-07-21 20:00:00,0.0001,0.013480722566729497,7418.0,7418.0,7518.0,0.01791208039926162
2018-07-22 04:00:00,0.0001,0.027431421446383997,7418.5,7418.5,7622.0,0.013480722566729497
2018-07-22 12:00:00,0.0001,0.032171401705957337,7444.5,7444.5,7684.0,0.027431421446383997
2018-07-22 20:00:00,0.0001,0.029396115988294724,7518.0,7518.0,7739.0,0.032171401705957337
2018-07-23 04:00:00,0.0001,0.016531094200997076,7622.0,7622.0,7748.0,0.029396115988294724
2018-07-23 12:00:00,0.0001,0.07359448204060381,7684.0,7684.0,8249.5,0.016531094200997076
2018-07-23 20:00:00,0.0001,0.06751518284016034,7739.0,7739.0,8261.5,0.07359448204060381
2018-07-24 04:00:00,0.0001,0.07995611770779565,7748.0,7748.0,8367.5,0.06751518284016034
2018-07-24 12:00:00,-0.000167,-0.006182192860173297,8249.5,8249.5,8198.5,0.07995611770779565
2018-07-24 20:00:00,0.0001,-0.011438600738364668,8261.5,8261.5,8167.0,-0.006182192860173297
2018-07-25 04:00:00,0.0001,-0.01828503137137738,8367.5,8367.5,8214.5,-0.011438600738364668
2018-07-25 12:00:00,0.0001,0.006403610416539696,8198.5,8198.5,8251.0,-0.01828503137137738
2018-07-25 20:00:00,0.000503,0.011081180359985288,8167.0,8167.0,8257.5,0.006403610416539696
2018-07-26 04:00:00,0.000724,-0.04023373303305133,8214.5,8214.5,7884.0,0.011081180359985288
2018-07-26 12:00:00,0.000651,-0.038904375227245214,8251.0,8251.0,7930.0,-0.04023373303305133
2018-07-26 20:00:00,0.0005139999999999999,-0.0033908567968513603,8257.5,8257.5,8229.5,-0.038904375227245214
2018-07-27 04:00:00,0.000752,0.0365296803652968,7884.0,7884.0,8172.0,-0.0033908567968513603
2018-07-27 12:00:00,0.0007019999999999999,0.031967213114754145,7930.0,7930.0,8183.5,0.0365296803652968
2018-07-27 20:00:00,0.000404,-0.004435263381736387,8229.5,8229.5,8193.0,0.031967213114754145
2018-07-28 04:00:00,0.000781,0.007648066568771483,8172.0,8172.0,8234.5,-0.004435263381736387
2018-07-28 12:00:00,0.000618,-0.002627237734465715,8183.5,8183.5,8162.0,0.007648066568771483
2018-07-28 20:00:00,0.000412,0.002196997436836323,8193.0,8193.0,8211.0,-0.002627237734465715
2018-07-29 04:00:00,0.000735,-0.004675450847046014,8234.5,8234.5,8196.0,0.002196997436836323
2018-07-29 12:00:00,0.0005610000000000001,-0.00042881646655235084,8162.0,8162.0,8158.5,-0.004675450847046014
2018-07-29 20:00:00,0.000749,-0.01424917793204239,8211.0,8211.0,8094.0,-0.00042881646655235084
2018-07-30 04:00:00,0.00035800000000000003,-0.009150805270863871,8196.0,8196.0,8121.0,-0.01424917793204239
2018-07-30 12:00:00,0.000414,-0.021388735674449988,8158.5,8158.5,7984.0,-0.009150805270863871
2018-07-30 20:00:00,0.001558,-0.0429948109710897,8094.0,8094.0,7746.0,-0.021388735674449988
2018-07-31 04:00:00,0.0009460000000000001,-0.07178918852358085,8121.0,8121.0,7538.0,-0.0429948109710897
2018-07-31 12:00:00,0.000872,-0.052980961923847714,7984.0,7984.0,7561.0,-0.07178918852358085
2018-07-31 20:00:00,0.0008320000000000001,-0.023947844048541223,7746.0,7746.0,7560.5,-0.052980961923847714
2018-08-01 04:00:00,0.0001,0.014924383125497487,7538.0,7538.0,7650.5,-0.023947844048541223
2018-08-01 12:00:00,0.0001,0.00039677291363582334,7561.0,7561.0,7564.0,0.014924383125497487
2018-08-01 20:00:00,0.0001,-0.002513061305469244,7560.5,7560.5,7541.5,0.00039677291363582334
2018-08-02 04:00:00,0.0001,-0.0418926867524998,7650.5,7650.5,7330.0,-0.002513061305469244
2018-08-02 12:00:00,0.0001,-0.027102062400846116,7564.0,7564.0,7359.0,-0.0418926867524998
2018-08-02 20:00:00,0.0001,-0.021945236358814513,7541.5,7541.5,7376.0,-0.027102062400846116
2018-08-03 04:00:00,0.0001,0.0169849931787176,7330.0,7330.0,7454.5,-0.021945236358814513
2018-08-03 12:00:00,0.0001,0.005503465144720776,7359.0,7359.0,7399.5,0.0169849931787176
2018-08-03 20:00:00,0.0001,-0.05246746203904551,7376.0,7376.0,6989.0,0.005503465144720776
2018-08-04 04:00:00,0.0001,-0.06016500100610367,7454.5,7454.5,7006.0,-0.05246746203904551
2018-08-04 12:00:00,0.0001,-0.05108453273869851,7399.5,7399.5,7021.5,-0.06016500100610367
2018-08-04 20:00:00,0.0001,0.003433967663471149,6989.0,6989.0,7013.0,-0.05108453273869851
2018-08-05 04:00:00,-0.00048300000000000003,0.012489294890094316,7006.0,7006.0,7093.5,0.003433967663471149
2018-08-05 12:00:00,-0.000245,-0.00640888698995945,7021.5,7021.5,6976.5,0.012489294890094316
2018-08-05 20:00:00,-2.3e-05,-0.010480536147155273,7013.0,7013.0,6939.5,-0.00640888698995945
2018-08-06 04:00:00,-0.000157,-0.023472192852611595,7093.5,7093.5,6927.0,-0.010480536147155273
2018-08-06 12:00:00,-0.000395,0.015480541818963633,6976.5,6976.5,7084.5,-0.023472192852611595
2018-08-06 20:00:00,0.0001,0.009222566467324667,6939.5,6939.5,7003.5,0.015480541818963633
2018-08-07 04:00:00,0.0001,-0.049083297242673574,6927.0,6927.0,6587.0,0.009222566467324667
2018-08-07 12:00:00,0.0001,-0.08186886865692711,7084.5,7084.5,6504.5,-0.049083297242673574
2018-08-07 20:00:00,0.0001,-0.09609480973798812,7003.5,7003.5,6330.5,-0.08186886865692711
2018-08-08 04:00:00,-0.00028900000000000003,-0.040534385911644155,6587.0,6587.0,6320.0,-0.09609480973798812
2018-08-08 12:00:00,-0.000558,-0.028364978092090043,6504.5,6504.5,6320.0,-0.040534385911644155
2018-08-08 20:00:00,-0.0005610000000000001,0.022589052997393555,6330.5,6330.5,6473.5,-0.028364978092090043
2018-08-09 04:00:00,-0.0009710000000000001,0.02310126582278471,6320.0,6320.0,6466.0,0.022589052997393555
2018-08-09 12:00:00,-0.001114,0.002294303797468311,6320.0,6320.0,6334.5,0.02310126582278471
2018-08-09 20:00:00,-0.001016,-0.011431219587549224,6473.5,6473.5,6399.5,0.002294303797468311
2018-08-10 04:00:00,-0.000579,-0.05505722239406119,6466.0,6466.0,6110.0,-0.011431219587549224
2018-08-10 12:00:00,-0.0007059999999999999,-0.03480937721998578,6334.5,6334.5,6114.0,-0.05505722239406119
2018-08-10 20:00:00,-4.9e-05,-0.0006250488319400338,6399.5,6399.5,6395.5,-0.03480937721998578
2018-08-11 04:00:00,-2.6000000000000002e-05,0.028232405891980283,6110.0,6110.0,6282.5,-0.0006250488319400338
2018-08-11 12:00:00,-0.000965,0.0376185803074911,6114.0,6114.0,6344.0,0.028232405891980283
2018-08-11 20:00:00,-0.000736,-0.011257915721991973,6395.5,6395.5,6323.5,0.0376185803074911
2018-08-12 04:00:00,-9.1e-05,0.009868682849184296,6282.5,6282.5,6344.5,-0.011257915721991973
2018-08-12 12:00:00,0.0001,0.015841740226986145,6344.0,6344.0,6444.5,0.009868682849184296
2018-08-12 20:00:00,0.0001,-0.014074484067367776,6323.5,6323.5,6234.5,0.015841740226986145
2018-08-13 04:00:00,0.0001,-0.059263929387658565,6344.5,6344.5,5968.5,-0.014074484067367776
2018-08-13 12:00:00,0.0001,-0.0674994181084646,6444.5,6444.5,6009.5,-0.059263929387658565
2018-08-13 20:00:00,-0.000268,-0.02317748015077392,6234.5,6234.5,6090.0,-0.0674994181084646
2018-08-14 04:00:00,1.4999999999999999e-05,0.053195945379911125,5968.5,5968.5,6286.0,-0.02317748015077392
2018-08-14 12:00:00,-0.001131,0.056660287877527304,6009.5,6009.5,6350.0,0.053195945379911125
2018-08-14 20:00:00,-0.001328,0.04794745484400664,6090.0,6090.0,6382.0,0.056660287877527304
2018-08-15 04:00:00,-0.000344,-0.00230671333121224,6286.0,6286.0,6271.5,0.04794745484400664
2018-08-15 12:00:00,-0.00031600000000000004,0.013385826771653564,6350.0,6350.0,6435.0,-0.00230671333121224
2018-08-15 20:00:00,-0.000732,0.003838921968035036,6382.0,6382.0,6406.5,0.013385826771653564
2018-08-16 04:00:00,-0.00044100000000000004,0.023200191341784304,6271.5,6271.5,6417.0,0.003838921968035036
2018-08-16 12:00:00,-0.000309,0.004662004662004726,6435.0,6435.0,6465.0,0.023200191341784304
2018-08-16 20:00:00,-0.000397,0.013736049324904354,6406.5,6406.5,6494.5,0.004662004662004726
2018-08-17 04:00:00,-0.000188,0.015427769985974837,6417.0,6417.0,6516.0,0.013736049324904354
2018-08-17 12:00:00,-0.000566,0.005955143078112846,6465.0,6465.0,6503.5,0.015427769985974837
2018-08-17 20:00:00,-0.000258,-0.019478019862960938,6494.5,6494.5,6368.0,0.005955143078112846
2018-08-18 04:00:00,-0.00018999999999999998,-0.02685696746470223,6516.0,6516.0,6341.0,-0.019478019862960938
2018-08-18 12:00:00,-0.000547,-0.012070423618051773,6503.5,6503.5,6425.0,-0.02685696746470223
2018-08-18 20:00:00,-0.000704,0.0012562814070351536,6368.0,6368.0,6376.0,-0.012070423618051773
2018-08-19 04:00:00,-0.000771,0.023970982494874615,6341.0,6341.0,6493.0,0.0012562814070351536
2018-08-19 12:00:00,-0.000627,0.003657587548638208,6425.0,6425.0,6448.5,0.023970982494874615
2018-08-19 20:00:00,-0.000607,0.010664993726474226,6376.0,6376.0,6444.0,0.003657587548638208
2018-08-20 04:00:00,-0.000588,-0.029031264438626248,6493.0,6493.0,6304.5,0.010664993726474226
2018-08-20 12:00:00,0.0001,-0.0017833604714274642,6448.5,6448.5,6437.0,-0.029031264438626248
2018-08-20 20:00:00,0.0001,-0.0018621973929237035,6444.0,6444.0,6432.0,-0.0017833604714274642
2018-08-21 04:00:00,5.9999999999999995e-05,0.06693631533031952,6304.5,6304.5,6726.5,-0.0018621973929237035
2018-08-21 12:00:00,-0.000621,0.03573093055771315,6437.0,6437.0,6667.0,0.06693631533031952
2018-08-21 20:00:00,-0.0005610000000000001,-0.0006996268656715987,6432.0,6432.0,6427.5,0.03573093055771315
2018-08-22 04:00:00,-7.7e-05,-0.04920835501375154,6726.5,6726.5,6395.5,-0.0006996268656715987
2018-08-22 12:00:00,-2.2e-05,-0.039073046347682605,6667.0,6667.0,6406.5,-0.04920835501375154
2018-08-22 20:00:00,0.0001,-0.0017891870867366988,6427.5,6427.5,6416.0,-0.039073046347682605
2018-08-23 04:00:00,0.0001,0.015010554295989298,6395.5,6395.5,6491.5,-0.0017891870867366988
2018-08-23 12:00:00,-0.000759,0.01873097635214238,6406.5,6406.5,6526.5,0.015010554295989298
2018-08-23 20:00:00,-0.000446,0.03101620947630912,6416.0,6416.0,6615.0,0.01873097635214238
2018-08-24 04:00:00,-0.00013700000000000002,0.03627820996687969,6491.5,6491.5,6727.0,0.03101620947630912
2018-08-24 12:00:00,-0.000161,0.027043591511529907,6526.5,6526.5,6703.0,0.03627820996687969
2018-08-24 20:00:00,-0.000462,0.013907785336356726,6615.0,6615.0,6707.0,0.027043591511529907
2018-08-25 04:00:00,-0.00047999999999999996,-0.016277686933254043,6727.0,6727.0,6617.5,0.013907785336356726
2018-08-25 12:00:00,-3.5e-05,-0.0024615843652096014,6703.0,6703.0,6686.5,-0.016277686933254043
2018-08-25 20:00:00,0.0001,-0.0020873714030117396,6707.0,6707.0,6693.0,-0.0024615843652096014
2018-08-26 04:00:00,7.900000000000001e-05,0.0077068379297318135,6617.5,6617.5,6668.5,-0.0020873714030117396
2018-08-26 12:00:00,4.5e-05,0.0026172137889777236,6686.5,6686.5,6704.0,0.0077068379297318135
2018-08-26 20:00:00,6e-06,0.0061258030778426065,6693.0,6693.0,6734.0,0.0026172137889777236
2018-08-27 04:00:00,-0.00027,0.031266401739521665,6668.5,6668.5,6877.0,0.0061258030778426065
2018-08-27 12:00:00,-0.000152,0.04788186157517904,6704.0,6704.0,7025.0,0.031266401739521665
2018-08-27 20:00:00,-2.1e-05,0.05346005346005356,6734.0,6734.0,7094.0,0.04788186157517904
2018-08-28 04:00:00,0.0001,0.024647375309001074,6877.0,6877.0,7046.5,0.05346005346005356
2018-08-28 12:00:00,0.0001,0.008540925266903976,7025.0,7025.0,7085.0,0.024647375309001074
2018-08-28 20:00:00,0.0001,-0.013250634338877965,7094.0,7094.0,7000.0,0.008540925266903976
2018-08-29 04:00:00,0.0001,-0.003618817852834688,7046.5,7046.5,7021.0,-0.013250634338877965
2018-08-29 12:00:00,0.0001,-0.029357798165137616,7085.0,7085.0,6877.0,-0.003618817852834688
2018-08-29 20:00:00,0.0001,-0.026357142857142857,7000.0,7000.0,6815.5,-0.029357798165137616
2018-08-30 04:00:00,0.0001,-0.007904856857997467,7021.0,7021.0,6965.5,-0.026357142857142857
2018-08-30 12:00:00,0.0001,0.013232514177693666,6877.0,6877.0,6968.0,-0.007904856857997467
2018-08-30 20:00:00,0.00011599999999999999,0.03352652043136972,6815.5,6815.5,7044.0,0.013232514177693666
2018-08-31 04:00:00,0.0001,0.013853994688105553,6965.5,6965.5,7062.0,0.03352652043136972
2018-08-31 12:00:00,0.0001,0.013561997703788853,6968.0,6968.0,7062.5,0.013853994688105553
2018-08-31 20:00:00,0.0001,0.030309483248154523,7044.0,7044.0,7257.5,0.013561997703788853
2018-09-01 04:00:00,0.000122,0.0179835740583405,7062.0,7062.0,7189.0,0.030309483248154523
2018-09-01 12:00:00,0.0001,0.024070796460176958,7062.5,7062.5,7232.5,0.0179835740583405
2018-09-01 20:00:00,0.0001,0.0068205304857045235,7257.5,7257.5,7307.0,0.024070796460176958
2018-09-02 04:00:00,0.0001,0.009528446237307087,7189.0,7189.0,7257.5,0.0068205304857045235
2018-09-02 12:00:00,0.00031299999999999996,-0.0008987210508123455,7232.5,7232.5,7226.0,0.009528446237307087
2018-09-02 20:00:00,0.0001,0.0004105652114410052,7307.0,7307.0,7310.0,-0.0008987210508123455
2018-09-03 04:00:00,0.0001,0.0015156734412675732,7257.5,7257.5,7268.5,0.0004105652114410052
2018-09-03 12:00:00,0.0001,0.014254082479933539,7226.0,7226.0,7329.0,0.0015156734412675732
2018-09-03 20:00:00,0.0001,0.004924760601915157,7310.0,7310.0,7346.0,0.014254082479933539
2018-09-04 04:00:00,0.0001,0.01348283689894747,7268.5,7268.5,7366.5,0.004924760601915157
2018-09-04 12:00:00,0.0001,-0.04632282712511937,7329.0,7329.0,6989.5,0.01348283689894747
2018-09-04 20:00:00,0.0001,-0.06023686359923763,7346.0,7346.0,6903.5,-0.04632282712511937
2018-09-05 04:00:00,0.0001,-0.12998031629674878,7366.5,7366.5,6409.0,-0.06023686359923763
2018-09-05 12:00:00,0.0001,-0.08448386866013302,6989.5,6989.5,6399.0,-0.12998031629674878
2018-09-05 20:00:00,0.0001,-0.06496704570145573,6903.5,6903.5,6455.0,-0.08448386866013302
2018-09-06 04:00:00,0.0001,0.012092370104540562,6409.0,6409.0,6486.5,-0.06496704570145573
2018-09-06 12:00:00,-0.000227,-0.005078918581028269,6399.0,6399.0,6366.5,0.012092370104540562
2018-09-06 20:00:00,-0.00085,-0.0058869093725794075,6455.0,6455.0,6417.0,-0.005078918581028269
2018-09-07 04:00:00,-0.000146,-0.011716642256995313,6486.5,6486.5,6410.5,-0.0058869093725794075
2018-09-07 12:00:00,-0.000371,0.009581402654519788,6366.5,6366.5,6427.5,-0.011716642256995313
2018-09-07 20:00:00,-0.000633,-0.037790244662614936,6417.0,6417.0,6174.5,0.009581402654519788
2018-09-08 04:00:00,-0.000101,-0.03767256844239919,6410.5,6410.5,6169.0,-0.037790244662614936
2018-09-08 12:00:00,-4.2e-05,-0.008634772462077,6427.5,6427.5,6372.0,-0.03767256844239919
2018-09-08 20:00:00,-0.000349,0.032715199611304646,6174.5,6174.5,6376.5,-0.008634772462077
2018-09-09 04:00:00,-5.3e-05,0.021721510779705078,6169.0,6169.0,6303.0,0.032715199611304646
2018-09-09 12:00:00,-0.000281,-0.011377903327055905,6372.0,6372.0,6299.5,0.021721510779705078
2018-09-09 20:00:00,-0.000545,-0.013722261428683491,6376.5,6376.5,6289.0,-0.011377903327055905
2018-09-10 04:00:00,-0.000834,0.006425511661113825,6303.0,6303.0,6343.5,-0.013722261428683491
2018-09-10 12:00:00,-0.00035800000000000003,-0.005873482022382692,6299.5,6299.5,6262.5,0.006425511661113825
2018-09-10 20:00:00,-0.000589,-0.004213706471617118,6289.0,6289.0,6262.5,-0.005873482022382692
2018-09-11 04:00:00,-0.00040199999999999996,-0.013557184519586984,6343.5,6343.5,6257.5,-0.004213706471617118
2018-09-11 12:00:00,-8.2e-05,-0.005029940119760434,6262.5,6262.5,6231.0,-0.013557184519586984
2018-09-11 20:00:00,-0.00020299999999999997,0.0057485029940120835,6262.5,6262.5,6298.5,-0.005029940119760434
2018-09-12 04:00:00,-0.00046699999999999997,0.01949660407510989,6257.5,6257.5,6379.5,0.0057485029940120835
2018-09-12 12:00:00,0.0001,0.03562831006259026,6231.0,6231.0,6453.0,0.01949660407510989
2018-09-12 20:00:00,0.0001,0.02349765817258076,6298.5,6298.5,6446.5,0.03562831006259026
2018-09-13 04:00:00,-1.1e-05,0.026177600125401712,6379.5,6379.5,6546.5,0.02349765817258076
2018-09-13 12:00:00,-0.000263,0.000852316751898341,6453.0,6453.0,6458.5,0.026177600125401712
2018-09-13 20:00:00,-0.0007,0.01272008066392627,6446.5,6446.5,6528.5,0.000852316751898341
2018-09-14 04:00:00,-0.000968,-0.008401435881768893,6546.5,6546.5,6491.5,0.01272008066392627
2018-09-14 12:00:00,-0.000377,0.008980413408686161,6458.5,6458.5,6516.5,-0.008401435881768893
2018-09-14 20:00:00,-0.000341,0.00022976181358647096,6528.5,6528.5,6530.0,0.008980413408686161
2018-09-15 04:00:00,-0.000384,-0.00046214280212586445,6491.5,6491.5,6488.5,0.00022976181358647096
2018-09-15 12:00:00,-0.0005139999999999999,-0.003529502033300047,6516.5,6516.5,6493.5,-0.00046214280212586445
2018-09-15 20:00:00,-0.0005650000000000001,-0.005053598774885093,6530.0,6530.0,6497.0,-0.003529502033300047
2018-09-16 04:00:00,-0.00047400000000000003,0.003159435925098153,6488.5,6488.5,6509.0,-0.005053598774885093
2018-09-16 12:00:00,-9e-05,-0.003696003696003647,6493.5,6493.5,6469.5,0.003159435925098153
2018-09-16 20:00:00,-2.8000000000000003e-05,-0.03578574726796979,6497.0,6497.0,6264.5,-0.003696003696003647
2018-09-17 04:00:00,-3.2e-05,-0.04247964357044087,6509.0,6509.0,6232.5,-0.03578574726796979
2018-09-17 12:00:00,-0.00018600000000000002,-0.029291289898755735,6469.5,6469.5,6280.0,-0.04247964357044087
2018-09-17 20:00:00,7.900000000000001e-05,0.006305371538031679,6264.5,6264.5,6304.0,-0.029291289898755735
2018-09-18 04:00:00,3e-06,0.018210990774167657,6232.5,6232.5,6346.0,0.006305371538031679
2018-09-18 12:00:00,-8.499999999999999e-05,0.0003184713375796733,6280.0,6280.0,6282.0,0.018210990774167657
2018-09-18 20:00:00,-0.00020899999999999998,0.01554568527918776,6304.0,6304.0,6402.0,0.0003184713375796733
2018-09-19 04:00:00,-8.3e-05,0.008194138039710142,6346.0,6346.0,6398.0,0.01554568527918776
2018-09-19 12:00:00,-2e-05,0.022126711238459107,6282.0,6282.0,6421.0,0.008194138039710142
2018-09-19 20:00:00,5.5e-05,0.0021087160262418525,6402.0,6402.0,6415.5,0.022126711238459107
2018-09-20 04:00:00,5.6999999999999996e-05,0.022819631134729512,6398.0,6398.0,6544.0,0.0021087160262418525
2018-09-20 12:00:00,-0.000221,0.04952499610652539,6421.0,6421.0,6739.0,0.022819631134729512
2018-09-20 20:00:00,5e-06,0.051749668770945334,6415.5,6415.5,6747.5,0.04952499610652539
2018-09-21 04:00:00,-0.000106,0.02842298288508549,6544.0,6544.0,6730.0,0.051749668770945334
2018-09-21 12:00:00,-0.000558,-0.01187119750704857,6739.0,6739.0,6659.0,0.02842298288508549
2018-09-21 20:00:00,-0.00015800000000000002,-0.004964801778436501,6747.5,6747.5,6714.0,-0.01187119750704857
2018-09-22 04:00:00,0.0001,-0.004829123328380369,6730.0,6730.0,6697.5,-0.004964801778436501
2018-09-22 12:00:00,2e-05,0.012314161285478242,6659.0,6659.0,6741.0,-0.004829123328380369
2018-09-22 20:00:00,0.0001,-0.005138516532618431,6714.0,6714.0,6679.5,0.012314161285478242
2018-09-23 04:00:00,0.0001,0.0013437849944009095,6697.5,6697.5,6706.5,-0.005138516532618431
2018-09-23 12:00:00,0.0001,-0.023587004895416097,6741.0,6741.0,6582.0,0.0013437849944009095
2018-09-23 20:00:00,0.0001,-0.00868328467699675,6679.5,6679.5,6621.5,-0.023587004895416097
2018-09-24 04:00:00,0.0001,-0.03712815924849022,6706.5,6706.5,6457.5,-0.00868328467699675
2018-09-24 12:00:00,0.0001,-0.028866605894864783,6582.0,6582.0,6392.0,-0.03712815924849022
2018-09-24 20:00:00,0.00011100000000000001,-0.03979460847240046,6621.5,6621.5,6358.0,-0.028866605894864783
2018-09-25 04:00:00,0.0001,-0.012311265969802587,6457.5,6457.5,6378.0,-0.03979460847240046
2018-09-25 12:00:00,0.0001,0.018538798498122677,6392.0,6392.0,6510.5,-0.012311265969802587
