timestamp,USDBON8H,XBTBON8H,XBTUSDPI8H
2016-07-21 20:00:00+00:00,0.00044,5.5e-05,0.000769
2016-07-21 20:00:00+00:00,0.00044,5.5e-05,0.000769
2016-07-22 04:00:00+00:00,0.000439,5.4000000000000005e-05,0.000586
2016-07-22 12:00:00+00:00,0.00043099999999999996,5.4000000000000005e-05,3.3e-05
2016-07-22 20:00:00+00:00,0.00041799999999999997,5.5e-05,-0.000776
2016-07-23 04:00:00+00:00,0.000411,5.5e-05,-0.0008939999999999999
2016-07-23 12:00:00+00:00,0.00043200000000000004,5.5e-05,0.001182
2016-07-23 20:00:00+00:00,0.000425,5.5e-05,0.001037
2016-07-24 04:00:00+00:00,0.00040199999999999996,5.5e-05,0.000268
2016-07-24 12:00:00+00:00,0.000421,5.5e-05,-2.7000000000000002e-05
2016-07-24 20:00:00+00:00,0.00042300000000000004,5.6000000000000006e-05,0.00015800000000000002
2016-07-25 04:00:00+00:00,0.000424,5.4000000000000005e-05,0.000426
2016-07-25 12:00:00+00:00,0.000397,5.4000000000000005e-05,-0.0009939999999999999
2016-07-25 20:00:00+00:00,0.00038700000000000003,5.4000000000000005e-05,-0.0009660000000000001
2016-07-26 04:00:00+00:00,0.000398,5.5e-05,-0.000468
2016-07-26 12:00:00+00:00,0.00041,5.6000000000000006e-05,-0.000291
2016-07-26 20:00:00+00:00,0.000397,5.9999999999999995e-05,-0.00024900000000000004
2016-07-27 04:00:00+00:00,0.000331,5.6000000000000006e-05,-0.000559
2016-07-27 12:00:00+00:00,0.000192,6.1e-05,-0.001007
2016-07-27 12:00:00+00:00,0.000192,6.1e-05,-0.001007
2016-07-27 20:00:00+00:00,0.000212,5.5e-05,0.00042800000000000005
2016-07-28 04:00:00+00:00,0.00024700000000000004,5.3e-05,0.001431
2016-07-28 12:00:00+00:00,0.000261,5.3e-05,0.001655
2016-07-28 20:00:00+00:00,0.000296,5.4000000000000005e-05,0.000389
2016-07-29 04:00:00+00:00,0.000236,4.8e-05,-0.001065
2016-07-29 12:00:00+00:00,0.000266,4.7e-05,-0.00047999999999999996
2016-07-29 20:00:00+00:00,0.000296,4.6e-05,-0.0002
2016-07-30 04:00:00+00:00,0.000291,4.6e-05,-0.000138
2016-07-30 04:00:00+00:00,0.000291,4.6e-05,-0.000138
2016-07-30 04:00:00+00:00,0.000291,4.6e-05,-0.000138
2016-07-30 04:00:00+00:00,0.000291,4.6e-05,-0.000138
2016-07-30 12:00:00+00:00,0.000319,4.6e-05,-0.000449
2016-07-30 20:00:00+00:00,0.000278,4.2e-05,-0.000705
2016-07-31 04:00:00+00:00,0.000278,4.3e-05,-0.0008150000000000001
2016-07-31 12:00:00+00:00,0.000408,6.7e-05,-0.001754
2016-07-31 20:00:00+00:00,0.00037,6.4e-05,-0.000735
2016-08-01 04:00:00+00:00,0.000383,7e-05,-0.001521
